rel,e1,e2
"Cause-Effect(e2,e1)",explosion,comet
"Cause-Effect(e2,e1)",delays,policy
"Cause-Effect(e2,e1)",accident,fog
"Cause-Effect(e2,e1)",fire,blaze
"Cause-Effect(e2,e1)",fire,overheating
"Cause-Effect(e2,e1)",fever,virus
"Cause-Effect(e2,e1)",activation,light
"Cause-Effect(e2,e1)",deaths,outbreak
"Cause-Effect(e2,e1)",relief,acupuncture
"Cause-Effect(e2,e1)",problem,widgets
"Cause-Effect(e2,e1)",ecstasy,repetition
"Cause-Effect(e2,e1)",fever,dehydration
"Cause-Effect(e2,e1)",injury,heart attack
"Cause-Effect(e2,e1)",amazement,floats
"Cause-Effect(e2,e1)",rill,erosion
"Cause-Effect(e2,e1)",dilatation,nerves
"Cause-Effect(e2,e1)",echoing,command
"Cause-Effect(e2,e1)",frustration,exposure
"Cause-Effect(e2,e1)",fire,earthquake
"Cause-Effect(e2,e1)",damage,quake
"Cause-Effect(e2,e1)",weight gain,antidepressants
"Cause-Effect(e2,e1)",heat,princess
"Cause-Effect(e2,e1)",infraction,clot
"Cause-Effect(e2,e1)",signal,photomultiplier
"Cause-Effect(e2,e1)",expenditure,activity
"Cause-Effect(e2,e1)",migrations,destruction
"Cause-Effect(e2,e1)",steam,heat
"Cause-Effect(e2,e1)",joy,awareness
"Cause-Effect(e2,e1)",hole,accumulation
"Cause-Effect(e2,e1)",aftershocks,withdrawal
"Cause-Effect(e2,e1)",streaks,meteoroids
"Cause-Effect(e2,e1)",peakeffect,effect
"Cause-Effect(e2,e1)",disruption,attacks
"Cause-Effect(e2,e1)",damage,water
"Cause-Effect(e2,e1)",acne,hormonal imbalance
"Cause-Effect(e2,e1)",damage,sun
"Cause-Effect(e2,e1)",headache,wine
"Cause-Effect(e2,e1)",outrage,corruption
"Cause-Effect(e2,e1)",mortality,war
"Cause-Effect(e2,e1)",riot,silversmiths
"Cause-Effect(e2,e1)",wrinkles,sun
"Cause-Effect(e2,e1)",blockage,clot
"Cause-Effect(e2,e1)",migraines,injuries
"Cause-Effect(e2,e1)",radiation,sun
"Cause-Effect(e2,e1)",floodwaters,rains
"Cause-Effect(e2,e1)",pseudolesion,drainage
"Cause-Effect(e2,e1)",Swelling,expansion
"Cause-Effect(e2,e1)",infection,bacteria
"Cause-Effect(e2,e1)",problem,events
"Cause-Effect(e2,e1)",infection,bacterium
"Cause-Effect(e2,e1)",profits,books
"Cause-Effect(e2,e1)",revolution,writing
"Cause-Effect(e2,e1)",cancers,radiation exposures
"Cause-Effect(e2,e1)",cancer,infection
"Cause-Effect(e2,e1)",vibration,train
"Cause-Effect(e2,e1)",Poverty,overpopulation
"Cause-Effect(e2,e1)",light,sunrise
"Cause-Effect(e2,e1)",Boils,infections
"Cause-Effect(e2,e1)",surges,lightning
"Cause-Effect(e2,e1)",damage,crisis
"Cause-Effect(e2,e1)",mycoses,fungi
"Cause-Effect(e2,e1)",crisis,collapse
"Cause-Effect(e2,e1)",trauma,arrival
"Cause-Effect(e2,e1)",Outbreaks,virus
"Cause-Effect(e2,e1)",damage,eruption
"Cause-Effect(e2,e1)",scars,stitches
"Cause-Effect(e2,e1)",infection,bacteria
"Cause-Effect(e2,e1)",destruction,invasion
"Cause-Effect(e2,e1)",setbacks,design
"Cause-Effect(e2,e1)",concerto,pop
"Cause-Effect(e2,e1)",hum,refrigerator
"Cause-Effect(e2,e1)",harm,floods
"Cause-Effect(e2,e1)",shape,cavity
"Cause-Effect(e2,e1)",demise,commerce
"Cause-Effect(e2,e1)",blockages,fatty plaque
"Cause-Effect(e2,e1)",toll,earthquake
"Cause-Effect(e2,e1)",inflammation,irritants
"Cause-Effect(e2,e1)",downturn,bombs
"Cause-Effect(e2,e1)",tension,longings
"Cause-Effect(e2,e1)",frustration,system
"Cause-Effect(e2,e1)",fire,collision
"Cause-Effect(e2,e1)",surplus,excess
"Cause-Effect(e2,e1)",problem,state
"Cause-Effect(e2,e1)",damage,storm
"Cause-Effect(e2,e1)",damage,crisis
"Cause-Effect(e2,e1)",wrinkles,dryness
"Cause-Effect(e2,e1)",business,markets
"Cause-Effect(e2,e1)",decline,influx
"Cause-Effect(e2,e1)",Shrinkage,washing
"Cause-Effect(e2,e1)",militancy,experiences
"Cause-Effect(e2,e1)",deficit,tax cuts
"Cause-Effect(e2,e1)",outbreaks,viruses
"Cause-Effect(e2,e1)",pollution,factories
"Cause-Effect(e2,e1)",food poisoning,eating
"Cause-Effect(e2,e1)",dizziness,drinks
"Cause-Effect(e2,e1)",noise,passage
"Cause-Effect(e2,e1)",radiation,sun
"Cause-Effect(e2,e1)",pressure,acceleration
"Cause-Effect(e2,e1)",burn,spilling
"Cause-Effect(e2,e1)",discomfort,surgery
"Cause-Effect(e2,e1)",damage,typhoon
"Cause-Effect(e2,e1)",benefits,inflation
"Cause-Effect(e2,e1)",joy,dogs
"Cause-Effect(e2,e1)",radiation,computers
"Cause-Effect(e2,e1)",distress,delusions
"Cause-Effect(e2,e1)",signal,diode
"Cause-Effect(e2,e1)",deaths,invasion
"Cause-Effect(e2,e1)",disease,virus
"Cause-Effect(e2,e1)",inflammation,radiation
"Cause-Effect(e2,e1)",warts,viruses
"Cause-Effect(e2,e1)",light,screen
"Cause-Effect(e2,e1)",burn,spilling
"Cause-Effect(e2,e1)",Unemployment,people
"Cause-Effect(e2,e1)",illness,toxin
"Cause-Effect(e2,e1)",cancers,papillomavirus
"Cause-Effect(e2,e1)",panic,aftershocks
"Cause-Effect(e2,e1)",stress,resources
"Cause-Effect(e2,e1)",weight gain,stress
"Cause-Effect(e2,e1)",spiciness,glands
"Cause-Effect(e2,e1)",catastrophe,spill
"Cause-Effect(e2,e1)",Production,sensitivity
"Cause-Effect(e2,e1)",floods,rain
"Cause-Effect(e2,e1)",fire,collision
"Cause-Effect(e2,e1)",movement,community
"Cause-Effect(e2,e1)",fire,blasts
"Cause-Effect(e2,e1)",damage,earthquake
"Cause-Effect(e2,e1)",shrinkage,washing
"Cause-Effect(e2,e1)",tension,stress
"Cause-Effect(e2,e1)",impression,rendition
"Cause-Effect(e2,e1)",coughing,dust
"Cause-Effect(e2,e1)",grief,death
"Cause-Effect(e2,e1)",sadness,divorce
"Cause-Effect(e2,e1)",grief,loss
"Cause-Effect(e2,e1)",signal,laser
"Cause-Effect(e2,e1)",mentality,war
"Cause-Effect(e2,e1)",carnage,fight
"Cause-Effect(e2,e1)",emission,excitation
"Cause-Effect(e2,e1)",profit,selling
"Cause-Effect(e2,e1)",destruction,waves
"Cause-Effect(e2,e1)",infection,viruses
"Cause-Effect(e2,e1)",happiness,dancing
"Cause-Effect(e2,e1)",increase,raisin bread
"Cause-Effect(e2,e1)",damage,addiction
"Cause-Effect(e2,e1)",signal,source
"Cause-Effect(e2,e1)",crisis,flood
"Cause-Effect(e2,e1)",tension,poor sleeping
"Cause-Effect(e2,e1)",signal,generator
"Cause-Effect(e2,e1)",elbow pain,tendinitis
"Cause-Effect(e2,e1)",process,inspiration
"Cause-Effect(e2,e1)",sorrow,attack
"Cause-Effect(e2,e1)",pollution,cars
"Cause-Effect(e2,e1)",seismic arrival,earthquake
"Cause-Effect(e2,e1)",discomfort,injury
"Cause-Effect(e2,e1)",convulsion,fever
"Cause-Effect(e2,e1)",deformation,pressure
"Cause-Effect(e2,e1)",criminal law,range
"Cause-Effect(e2,e1)",benefits,beverages
"Cause-Effect(e2,e1)",singing,figure
"Cause-Effect(e2,e1)",decline,immigration
"Cause-Effect(e2,e1)",trauma,earthquake
"Cause-Effect(e2,e1)",growth,exports
"Cause-Effect(e2,e1)",grief,miscarriage
"Cause-Effect(e2,e1)",tone,vibration
"Cause-Effect(e2,e1)",Blinking,eyelids
"Cause-Effect(e2,e1)",swelling,infection
"Cause-Effect(e2,e1)",headaches,medication overuse
"Cause-Effect(e2,e1)",conflict,charges
"Cause-Effect(e2,e1)",distress,bankers
"Cause-Effect(e2,e1)",commission,selling
"Cause-Effect(e2,e1)",controversy,research
"Cause-Effect(e2,e1)",Dacryoadenitis,infection
"Cause-Effect(e2,e1)",recession,crash
"Cause-Effect(e2,e1)",pain,indigestion
"Cause-Effect(e2,e1)",spark,beam
"Cause-Effect(e2,e1)",rashes,fleas
"Cause-Effect(e2,e1)",smoke,burning
"Cause-Effect(e2,e1)",anxiety,thought
"Cause-Effect(e2,e1)",injury,therapy
"Cause-Effect(e2,e1)",dust,construction
"Cause-Effect(e2,e1)",deterioration,recession
"Cause-Effect(e2,e1)",cramps,anxiety reaction
"Cause-Effect(e2,e1)",tides,sun
"Cause-Effect(e2,e1)",revolution,pleas
"Cause-Effect(e2,e1)",behaviour,consumption
"Cause-Effect(e2,e1)",anxiety,conflict
"Cause-Effect(e2,e1)",landslide,earthquake
"Cause-Effect(e2,e1)",landslides,aftershocks
"Cause-Effect(e2,e1)",pain,accident
"Cause-Effect(e2,e1)",colouration,dye
"Cause-Effect(e2,e1)",threat,spell
"Cause-Effect(e2,e1)",catastrophe,rains
"Cause-Effect(e2,e1)",insomnia,depression
"Cause-Effect(e2,e1)",interest,internship
"Cause-Effect(e2,e1)",loss,running
"Cause-Effect(e2,e1)",Dizziness,sinus pressure
"Cause-Effect(e2,e1)",anger,city
"Cause-Effect(e2,e1)",earthquakes,movements
"Cause-Effect(e2,e1)",gains,liberalization
"Cause-Effect(e2,e1)",sound,drum
"Cause-Effect(e2,e1)",fever,dehydration
"Cause-Effect(e2,e1)",drama,ash
"Cause-Effect(e2,e1)",erosion,hydraulic mining
"Cause-Effect(e2,e1)",alarm,fire
"Cause-Effect(e2,e1)",shooting,argument
"Cause-Effect(e2,e1)",accolade,discussion
"Cause-Effect(e2,e1)",profit,selling
"Cause-Effect(e2,e1)",confusion,coup
"Cause-Effect(e2,e1)",paralysis,toxin
"Cause-Effect(e2,e1)",progress,breakthroughs
"Cause-Effect(e2,e1)",smell,tree
"Cause-Effect(e2,e1)",pollution,factories
"Cause-Effect(e2,e1)",earthquake,plate
"Cause-Effect(e2,e1)",Entrepreneurship,necessity
"Cause-Effect(e2,e1)",happiness,giving
"Cause-Effect(e2,e1)",devastations,storm
"Cause-Effect(e2,e1)",radiation,accident
"Cause-Effect(e2,e1)",darkness,plague
"Cause-Effect(e2,e1)",growth,leaks
"Cause-Effect(e2,e1)",fallout,unemployment
"Cause-Effect(e2,e1)",devastation,epidemic
"Cause-Effect(e2,e1)",tension,situation
"Cause-Effect(e2,e1)",outbreak,virus
"Cause-Effect(e2,e1)",earthquake,eruption
"Cause-Effect(e2,e1)",sorrow,loss
"Cause-Effect(e2,e1)",scandals,celebs
"Cause-Effect(e2,e1)",insecurity,war
"Cause-Effect(e2,e1)",irritation,fungus
"Cause-Effect(e2,e1)",Paralysis,imbalances
"Cause-Effect(e2,e1)",disappointment,purchase
"Cause-Effect(e2,e1)",infection,chopsticks
"Cause-Effect(e2,e1)",Contractions,irritation
"Cause-Effect(e2,e1)",satisfaction,purchase
"Cause-Effect(e2,e1)",movement,vaccum
"Cause-Effect(e2,e1)",problem,law
"Cause-Effect(e2,e1)",cancellation,airline
"Cause-Effect(e2,e1)",accident,negligence
"Cause-Effect(e2,e1)",damages,tremors
"Cause-Effect(e2,e1)",headaches,caffeine withdrawal
"Cause-Effect(e2,e1)",interference,process
"Cause-Effect(e2,e1)",fever,exhaustion
"Cause-Effect(e2,e1)",Coughing,asthma
"Cause-Effect(e2,e1)",sorrow,loss
"Cause-Effect(e2,e1)",disruption,strike
"Cause-Effect(e2,e1)",flood,deluge
"Cause-Effect(e2,e1)",pollution,coal
"Cause-Effect(e2,e1)",pollution,fuels
"Cause-Effect(e2,e1)",pollution,fuels
"Cause-Effect(e2,e1)",magnetic field,current
"Cause-Effect(e2,e1)",emissions,lorries
"Cause-Effect(e2,e1)",Inhibition,depression
"Cause-Effect(e2,e1)",breezes,air
"Cause-Effect(e2,e1)",tardiness,arrival
"Cause-Effect(e2,e1)",destruction,hurricanes
"Cause-Effect(e2,e1)",calcification,therapy
"Cause-Effect(e2,e1)",pain,recession
"Cause-Effect(e2,e1)",inquiry,tip
"Cause-Effect(e2,e1)",fire,embers
"Cause-Effect(e2,e1)",joy,flavours
"Cause-Effect(e2,e1)",conflict,refusal
"Cause-Effect(e2,e1)",screaming,lapse
"Cause-Effect(e2,e1)",disaster,rains
"Cause-Effect(e2,e1)",Famine,drought
"Cause-Effect(e2,e1)",Oscillation,swinging
"Cause-Effect(e2,e1)",irritation,chemicals
"Cause-Effect(e2,e1)",scandal,documentary
"Cause-Effect(e2,e1)",fever,allergies
"Cause-Effect(e2,e1)",light,lamp
"Cause-Effect(e2,e1)",Injury,radiation
"Cause-Effect(e2,e1)",grief,death
"Cause-Effect(e2,e1)",pressure,disc
"Cause-Effect(e2,e1)",joy,writing
"Cause-Effect(e2,e1)",scars,acne breakouts
"Cause-Effect(e2,e1)",beam,gun
"Cause-Effect(e2,e1)",risk,loss
"Cause-Effect(e2,e1)",disruption,floods
"Cause-Effect(e2,e1)",brown areas,drought
"Cause-Effect(e2,e1)",distention,worms
"Cause-Effect(e2,e1)",Earthquakes,discharge
"Cause-Effect(e2,e1)",recession,stock bubble
"Cause-Effect(e2,e1)",evacuation,eruption
"Cause-Effect(e2,e1)",displacement,atmospheric pressure
"Cause-Effect(e2,e1)",crisis,housing bubble
"Cause-Effect(e2,e1)",irritation,sun
"Cause-Effect(e2,e1)",light,missile
"Cause-Effect(e2,e1)",spike,election
"Cause-Effect(e2,e1)",disorders,enzymes
"Cause-Effect(e2,e1)",disease,organism
"Cause-Effect(e2,e1)",deaths,terror
"Cause-Effect(e2,e1)",colitis,antibiotics
"Cause-Effect(e2,e1)",devastation,tornado
"Cause-Effect(e2,e1)",pain,disease
"Cause-Effect(e2,e1)",reduction,relaxation
"Cause-Effect(e2,e1)",breakdown,death
"Cause-Effect(e2,e1)",anxiety,fear
"Cause-Effect(e2,e1)",headaches,mold
"Cause-Effect(e2,e1)",miscarriages,chord
"Cause-Effect(e2,e1)",Calluses,skin abnormality
"Cause-Effect(e2,e1)",profits,inflation
"Cause-Effect(e2,e1)",instability,perturbation
"Cause-Effect(e2,e1)",discomfort,staring effect
"Cause-Effect(e2,e1)",death,storm
"Cause-Effect(e2,e1)",recurrence,radiation
"Cause-Effect(e2,e1)",headache,wine
"Cause-Effect(e2,e1)",radiation,bomb explosion
"Cause-Effect(e2,e1)",emergency,landslide
"Cause-Effect(e2,e1)",alterations,activity
"Cause-Effect(e2,e1)",losses,earthquake
"Cause-Effect(e2,e1)",nausea,pregnancy
"Cause-Effect(e2,e1)",fire,fireworks
"Cause-Effect(e2,e1)",loss,performance
"Cause-Effect(e2,e1)",currents,heat
"Cause-Effect(e2,e1)",deaths,poisoning
"Cause-Effect(e2,e1)",preservation,cooling
"Cause-Effect(e2,e1)",dryness,exposure
"Cause-Effect(e2,e1)",harm,hurricane
"Cause-Effect(e2,e1)",meteor shower,comet
"Cause-Effect(e2,e1)",landslide,earthquake
"Cause-Effect(e2,e1)",fire,earthquake
"Cause-Effect(e2,e1)",light,flashlight
"Cause-Effect(e2,e1)",bruises,fingertips
"Cause-Effect(e2,e1)",acne,bacteria
"Cause-Effect(e2,e1)",Convulsions,fever
"Cause-Effect(e2,e1)",suffering,exhaustion
"Cause-Effect(e2,e1)",fire,flammable liquids
"Cause-Effect(e2,e1)",infection,pathogens
"Cause-Effect(e2,e1)",Bed sores,pressure
"Cause-Effect(e2,e1)",sadness,divorce
"Cause-Effect(e2,e1)",slowdown,recession
"Cause-Effect(e2,e1)",pollution,plants
"Cause-Effect(e2,e1)",fear,crowd
"Cause-Effect(e2,e1)",inflammation,infection
"Cause-Effect(e2,e1)",contamination,humidity
"Cause-Effect(e2,e1)",tides,gravitational force
"Cause-Effect(e2,e1)",harm,War
"Cause-Effect(e2,e1)",aberrations,reasons
"Cause-Effect(e2,e1)",swell,storm
"Cause-Effect(e2,e1)",burst,pressure
"Cause-Effect(e2,e1)",damage,construction
"Cause-Effect(e2,e1)",discomfort,traveling
"Cause-Effect(e2,e1)",pain,shingles
"Cause-Effect(e2,e1)",spill,collision
"Cause-Effect(e2,e1)",stroke,bout
"Cause-Effect(e2,e1)",behaviour,abuse
"Cause-Effect(e2,e1)",delay,applicants
"Cause-Effect(e2,e1)",Earthquakes,movement
"Cause-Effect(e2,e1)",reduction,treatment
"Cause-Effect(e2,e1)",swing,amplifier
"Cause-Effect(e2,e1)",afterglow,shock waves
"Cause-Effect(e2,e1)",fireball,intersection
"Cause-Effect(e2,e1)",transmission,transmitter
"Cause-Effect(e2,e1)",inversion,reaction
"Cause-Effect(e2,e1)",reaction,press
"Cause-Effect(e2,e1)",ache,vaccine
"Cause-Effect(e2,e1)",decrease,control
"Cause-Effect(e2,e1)",evacuation,eruption
"Cause-Effect(e2,e1)",cracks,earthquakes
"Cause-Effect(e2,e1)",Discomfort,braces
"Cause-Effect(e2,e1)",havoc,tsunami
"Cause-Effect(e2,e1)",fire,earthquake
"Cause-Effect(e2,e1)",dystrophies,defects
"Cause-Effect(e2,e1)",fever,constipation
"Cause-Effect(e2,e1)",radiation,cell phones
"Cause-Effect(e2,e1)",pollution,dumping
"Cause-Effect(e2,e1)",suffering,terrorists
"Cause-Effect(e2,e1)",Hitting,anger
"Cause-Effect(e2,e1)",destruction,bombing
"Cause-Effect(e2,e1)",injuries,bike-accident
"Cause-Effect(e2,e1)",suffering,drinking
"Cause-Effect(e2,e1)",spill,leak
"Cause-Effect(e2,e1)",outbreak,vaccine
"Cause-Effect(e2,e1)",Birth defects,drugs
"Cause-Effect(e2,e1)",trend,rising unemployment rate
"Cause-Effect(e2,e1)",happiness,cycling
"Cause-Effect(e2,e1)",radiation,computers
"Cause-Effect(e2,e1)",fire,fuel
"Cause-Effect(e2,e1)",infection,wound
"Cause-Effect(e2,e1)",tsunami,band
"Cause-Effect(e2,e1)",suffering,destruction
"Cause-Effect(e2,e1)",increase,vaccine
"Cause-Effect(e2,e1)",craziness,virus
"Cause-Effect(e2,e1)",sizzle,bill
"Cause-Effect(e2,e1)",injuries,running
"Cause-Effect(e2,e1)",tremors,drinking
"Cause-Effect(e2,e1)",worsening,deprivation
"Cause-Effect(e2,e1)",suffering,officers
"Cause-Effect(e2,e1)",Leakage,corrosion
"Cause-Effect(e2,e1)",cyclone,climate change
"Cause-Effect(e2,e1)",shock,attack
"Cause-Effect(e2,e1)",commission,selling
"Cause-Effect(e2,e1)",Toxoplasmosis,parasite
"Cause-Effect(e2,e1)",fear,cockroaches
"Cause-Effect(e2,e1)",damages,vehicle
"Cause-Effect(e2,e1)",suffocation,breathing
"Cause-Effect(e2,e1)",discomfort,injury
"Cause-Effect(e2,e1)",damage,earthquake
"Cause-Effect(e2,e1)",cancer,virus
"Cause-Effect(e2,e1)",warts,virus
"Cause-Effect(e2,e1)",neutrons,bombarding
"Cause-Effect(e2,e1)",damage,strikers
"Cause-Effect(e2,e1)",applicability,linearity
"Cause-Effect(e2,e1)",fire,collision
"Cause-Effect(e2,e1)",inflammation,malfunction
"Cause-Effect(e2,e1)",light,sun
"Cause-Effect(e2,e1)",damages,fires
"Cause-Effect(e2,e1)",deficits,people
"Cause-Effect(e2,e1)",wrinkles,smiling
"Cause-Effect(e2,e1)",explosion,crash
"Cause-Effect(e2,e1)",rash,bite
"Cause-Effect(e2,e1)",Profit,sale
"Cause-Effect(e2,e1)",wave,explosive
"Cause-Effect(e2,e1)",illnesses,diseases
"Cause-Effect(e2,e1)",indicator,condition
"Cause-Effect(e2,e1)",damage,flame
"Cause-Effect(e2,e1)",headaches,caffeine withdrawal
"Cause-Effect(e2,e1)",death,wound
"Cause-Effect(e2,e1)",slides,earthquake
"Cause-Effect(e2,e1)",dissatisfaction,laughing
"Cause-Effect(e2,e1)",catastrophe,earthquake
"Cause-Effect(e2,e1)",scars,stitches
"Component-Whole(e1,e2)",Muscles,body
"Component-Whole(e1,e2)",haft,axe
"Component-Whole(e1,e2)",arm,cross
"Component-Whole(e1,e2)",eyes,head
"Component-Whole(e1,e2)",poetry,magazines
"Component-Whole(e1,e2)",truck,engine
"Component-Whole(e1,e2)",ceiling,oven
"Component-Whole(e1,e2)",shelf,refrigerator
"Component-Whole(e1,e2)",mast,ship
"Component-Whole(e1,e2)",entrance,supermarket
"Component-Whole(e1,e2)",restaurant,package
"Component-Whole(e1,e2)",pocket,coat
"Component-Whole(e1,e2)",rope,prayer-bell
"Component-Whole(e1,e2)",door,cottage
"Component-Whole(e1,e2)",halls,building
"Component-Whole(e1,e2)",antenna,car
"Component-Whole(e1,e2)",sleeves,sweater
"Component-Whole(e1,e2)",lobe,ear
"Component-Whole(e1,e2)",fibres,glial capsule
"Component-Whole(e1,e2)",curbside,bus
"Component-Whole(e1,e2)",steps,stairs
"Component-Whole(e1,e2)",stern,cruiser
"Component-Whole(e1,e2)",nerve,cistern
"Component-Whole(e1,e2)",media,artery
"Component-Whole(e1,e2)",sound system,suitcase
"Component-Whole(e1,e2)",chin,rockfish
"Component-Whole(e1,e2)",valves,veins
"Component-Whole(e1,e2)",team,army
"Component-Whole(e1,e2)",wall,intestines
"Component-Whole(e1,e2)",bristles,brush
"Component-Whole(e1,e2)",skin,orange
"Component-Whole(e1,e2)",areas,store
"Component-Whole(e1,e2)",hold,ship
"Component-Whole(e1,e2)",chassis,truck
"Component-Whole(e1,e2)",hook,crane
"Component-Whole(e1,e2)",mycelia,truffles
"Component-Whole(e1,e2)",centerboard,yacht
"Component-Whole(e1,e2)",padlock,flat
"Component-Whole(e1,e2)",summary,table
"Component-Whole(e1,e2)",lid,eye
"Component-Whole(e1,e2)",sheets,carton
"Component-Whole(e1,e2)",scene,movie
"Component-Whole(e1,e2)",cover,magazine
"Component-Whole(e1,e2)",walls,hospital
"Component-Whole(e1,e2)",lights,shop
"Component-Whole(e1,e2)",bore,trumpet
"Component-Whole(e1,e2)",sensors,coffeemaker
"Component-Whole(e1,e2)",sleeve,shirt
"Component-Whole(e1,e2)",toe,foot
"Component-Whole(e1,e2)",intestines,gastrointestinal system
"Component-Whole(e1,e2)",arm,chair
"Component-Whole(e1,e2)",aisles,supermarket
"Component-Whole(e1,e2)",plate,embryo
"Component-Whole(e1,e2)",story,edition
"Component-Whole(e1,e2)",engine,train
"Component-Whole(e1,e2)",floor,house
"Component-Whole(e1,e2)",handle,bucket
"Component-Whole(e1,e2)",turn signal indicator,car
"Component-Whole(e1,e2)",rope,bell
"Component-Whole(e1,e2)",introduction,book
"Component-Whole(e1,e2)",socket,bulb
"Component-Whole(e1,e2)",barn,farm
"Component-Whole(e1,e2)",pages,magazine
"Component-Whole(e1,e2)",siphon,cistern
"Component-Whole(e1,e2)",courtyard,castle
"Component-Whole(e1,e2)",rivet,button
"Component-Whole(e1,e2)",railing,balcony
"Component-Whole(e1,e2)",reinstatement,remedy
"Component-Whole(e1,e2)",regiment,reserve
"Component-Whole(e1,e2)",handle,mop
"Component-Whole(e1,e2)",productions,festivals
"Component-Whole(e1,e2)",heel,shoes
"Component-Whole(e1,e2)",arm,dancer
"Component-Whole(e1,e2)",dome,building
"Component-Whole(e1,e2)",blades,engine
"Component-Whole(e1,e2)",hood,truck
"Component-Whole(e1,e2)",bell,trumpet
"Component-Whole(e1,e2)",crust,earth
"Component-Whole(e1,e2)",lobes,brain
"Component-Whole(e1,e2)",bedroom,suite
"Component-Whole(e1,e2)",slopes,vulcano
"Component-Whole(e1,e2)",rivet,truck
"Component-Whole(e1,e2)",stick,toothpick
"Component-Whole(e1,e2)",pocket,jeans
"Component-Whole(e1,e2)",batteries,flashlights
"Component-Whole(e1,e2)",fastener,platform
"Component-Whole(e1,e2)",engine,model
"Component-Whole(e1,e2)",stern,vessel
"Component-Whole(e1,e2)",crank,handle
"Component-Whole(e1,e2)",eyehole,metal box
"Component-Whole(e1,e2)",spindle,machine
"Component-Whole(e1,e2)",music,culture
"Component-Whole(e1,e2)",walls,house
"Component-Whole(e1,e2)",palm,hand
"Component-Whole(e1,e2)",hinge,jaw
"Component-Whole(e1,e2)",timer,device
"Component-Whole(e1,e2)",flapper,closure
"Component-Whole(e1,e2)",knob,slider
"Component-Whole(e1,e2)",ceiling,cave
"Component-Whole(e1,e2)",beak,chicken
"Component-Whole(e1,e2)",member,device
"Component-Whole(e1,e2)",floor,shop
"Component-Whole(e1,e2)",facades,palace
"Component-Whole(e1,e2)",department,university
"Component-Whole(e1,e2)",padlock,cage
"Component-Whole(e1,e2)",sink,stand
"Component-Whole(e1,e2)",equations,sections
"Component-Whole(e1,e2)",activities,programmes
"Component-Whole(e1,e2)",plumbing,manor house
"Component-Whole(e1,e2)",facade,building
"Component-Whole(e1,e2)",eyebrow,hair
"Component-Whole(e1,e2)",stick,plunger
"Component-Whole(e1,e2)",guide,website
"Component-Whole(e1,e2)",drape,bathroom
"Component-Whole(e1,e2)",barbels,catfish
"Component-Whole(e1,e2)",wall,building
"Component-Whole(e1,e2)",backpage,newspaper
"Component-Whole(e1,e2)",citations,book
"Component-Whole(e1,e2)",casing,refrigerator
"Component-Whole(e1,e2)",button,calculator
"Component-Whole(e1,e2)",drawing,letter
"Component-Whole(e1,e2)",floor,building
"Component-Whole(e1,e2)",point,pen
"Component-Whole(e1,e2)",bail,reel
"Component-Whole(e1,e2)",piles,pier
"Component-Whole(e1,e2)",claw,animals
"Component-Whole(e1,e2)",whiskers,tiger
"Component-Whole(e1,e2)",branch,diagram
"Component-Whole(e1,e2)",pancreas,rabbit
"Component-Whole(e1,e2)",hold,vessel
"Component-Whole(e1,e2)",roof,house
"Component-Whole(e1,e2)",cylinder,revolver
"Component-Whole(e1,e2)",battlements,fortress
"Component-Whole(e1,e2)",rod,spindle
